refLocal;idVehiculo
1737747;56494
1747623;55455
1792898;56733
1808321;56847
1807403;56844
1804747;56835
1837594;56986
1835964;56978
1870005;57149
1874000;57133
1872684;57126
1871958;57140
1878753;57174
1881847;57086
1774120;56659
1893851;57222
1900271;57250
1921731;57313
1923451;57320
1934309;57375
1941535;57436
1701034;56343
1793132;56783
1854993;57074
1936091;57416
1950184;57476
1718045;56413
1747674;56192
1752761;56570
1752762;56570
1843978;57008
1878382;57173
1873210;57129
1922080;57326
1935326;57365
1935201;57365
1935325;57365
1952463;57033
1959307;57529
1775202;56663
1775691;56666
1778955;56692
1836119;56978
1859573;57104
1880775;57182
1747162;56531
1605336;55932
1917758;57336
1930371;57398
1928753;57392
1960027;57512
1550295;55104
1683003;56273
1698188;56336
1729162;56457
1737915;56494
1750361;56540
1756006;56595
1785028;56751
1840956;56995
1841501;56997
1773850;56658
1866665;57166
1865274;57122
1874426;57134
1878687;57174
1794600;56786
1902395;57260
1897482;57239
1901505;57256
1909075;56940
1895435;57231
1913120;57304
1933998;57367
1935580;57413
1956117;57505
1701363;56344
1782600;56724
1800882;56802
1854995;57074
1683381;56274
1708647;56372
1741784;56146
1771980;56643
1785062;56751
1785308;56752
1807389;56844
1822317;56309
1846164;57017
1880848;57176
1898160;57241
1893845;57222
1922240;57326
1956618;56859
1956619;56859
1567750;55832
1669835;56205
1721452;56427
1717721;56411
1730329;56462
1759525;56608
1676809;56238
1814928;56871
1813118;56862
1817358;56880
1817359;56880
1806420;56840
1779709;56698
1826880;56950
1827079;56951
1825996;56919
1713304;56393
1730156;56461
1839291;56989
1858655;57094
1811831;56858
1744820;56525
1890100;57211
1880462;57179
1908933;57286
1908788;57286
1912203;57296
1927339;57389
1948097;-1203145774
1575675;55869
1643179;56117
1594606;55751
1648167;56088
1691553;56310
1698924;56085
1718125;56413
1745867;56526
1757790;56600
1753171;56569
1760899;56561
1762234;56567
1750641;56541
1763253;56546
1764880;56625
1770523;56651
1786422;56757
1820999;56891
1828381;56938
1844032;57008
1845077;57013
1848848;57044
1866291;57162
1871154;57143
1875131;57137
1868917;57154
1879014;57175
1873411;57130
1905091;57271
1907068;57279
1897908;57240
1913110;57304
1923156;57323
1914779;57311
1920487;57345
1934742;57380
1924790;57359
1957254;57055
1958556;57543
1955526;57534
1957123;57518
1704134;56355
1776281;56670
1807748;56842
1567730;55832
1606854;55938
1929723;57396
1947112;-1819702398
1932685;57407
1948668;57470
1917837;57336
1623318;56007
1772162;56654
1822263;52956
1846515;56901
1881944;57086
1942906;57442
1845529;56812
1844018;57008
1839582;56903
1839706;56903
1884386;57193
1884503;57193
1924869;57359
1721563;56427
1727658;56420
1775501;56666
1844455;57010
1836120;56978
1880695;57182
1912161;57296
1795393;56787
1812159;56863
1880730;57182
1262907;54582
1636984;56064
1704337;56356
1718097;56413
1717610;56411
1737916;56494
1743185;56514
1768896;56615
1803379;56811
1832751;56966
1849049;57044
1850959;57053
1811667;56858
1811668;56858
1811669;56858
1811670;56858
1904067;57267
1917428;57327
1919975;57345
763362;52160
1587645;55802
1957805;57538
1924118;57359
1567457;55832
1702256;56347
1703373;56350
1721562;56427
1812497;56866
1827619;56954
1840529;56993
1878255;57173
1917691;57336
1917692;57336
1917693;57336
1917694;57336
1818389;56823
1930436;57398
1941718;57436
1935994;57416
1935941;57416
1623498;56008
1594650;55751
1681043;56265
1681849;56268
1698717;56085
1669872;56205
1747605;55397
1750541;56541
1768611;56635
1796935;56739
1797761;56675
1779415;56697
1844453;57010
1876402;56701
1872013;57140
1878196;57173
1885965;57201
1898852;57244
1901528;57256
1947673;57368
1914155;57307
1917423;57327
1935496;57413
1912883;57305
1703484;55059
1771460;56618
1957259;57055
1721269;56426
1775188;56663
1775640;56666
1816430;56850
1777452;56685
1793622;56785
1827163;56951
1860741;57102
1880716;57182
1743871;56518
1952564;57483
1595530;55746
1755091;56578
1762261;56567
1794916;56705
1826081;56919
1837722;56986
1846525;56901
1848815;57043
1874412;57134
1866943;57165
1881950;57086
1776666;56669
1903560;57265
1952960;57043
1725032;56442
1670075;56206
1777635;56686
1805099;56831
1910859;57292
1795715;56789
1951413;57481
1799842;56797
1891301;57213
1632004;56022
1670168;56206
1746017;56526
1754394;56570
1786463;56757
1780664;56695
1809512;56852
1857980;57080
1863078;57112
1878766;57174
1899954;57249
1893928;57223
1917018;57322
1914302;57310
1915414;57310
1918178;57338
1703368;56350
1860492;57102
1743923;56518
1952695;57483
1633029;56013
1595561;55746
1640908;56080
1684725;56280
1703492;56248
1718123;56413
1767757;56591
1794932;56705
1797638;56675
1847036;56816
1876310;57084
1869407;57152
1832142;56968
1864478;57123
1776697;56669
1903610;57265
1914447;57312
1921496;57352
1934698;57383
1761292;56589
1687131;56291
1775380;56664
1775492;56666
1799956;56799
1880613;57182
1860501;57102
1952598;57483
1418015;-1253329633
1424616;-1877435898
1668434;56197
1872471;57128
1903619;57265
1914552;57308
1919688;57344
1919156;57343
1727839;56420
1676897;56238
1782872;56742
1821836;56682
1840555;56993
1952909;57484
1877875;57171
1487125;54941
1641856;56112
1688785;56298
1685352;56282
1787498;56758
1807953;56846
1807954;56846
1842263;57011
1904422;57268
1889868;57210
1856826;57076
1901743;57257
1934725;57380
1168073;54058
1958517;57543
1957125;57518
1924866;57359
1730280;56462
1411377;55283
1814258;56862
1793084;56783
1812184;56863
1793428;56784
1806406;56840
1807455;56839
1822505;56922
1837366;56984
1837367;56984
1853530;57063
1854811;57067
1858779;57094
1897088;57237
1843234;57006
1349591;55018
1362626;55025
1255319;54463
1697426;56335
1742307;56511
1779159;56697
1825353;56932
1818939;56883
1845089;57013
1838020;56987
1851691;57056
1866556;57161
1866497;57161
1866498;57161
1872587;57126
1894909;57228
1906340;57276
1901210;57255
1924369;57357
1940773;57028
1940772;57028
1324737;54869
1259590;54563
1349429;55006
1261270;52943
1332283;54191
1284345;53729
1296058;-1608281669
1303644;54703
1378933;55098
1379926;-1734498360
1259257;54544
1260037;-1547878003
1289842;54697
1289852;54697
1307726;52911
1085177;53550
1291106;-1173921246
1317903;-1523089266
1329091;54884
1331166;54883
1332411;54890
1346364;54777
1219316;53988
1228826;-1543152495
1295900;-1921029950
1370195;55092
1370196;55092
1664808;55954
1178408;54054
1306745;54444
1327832;54846
1327833;54846
764042;52163
1326608;54563
1456110;55410
1260808;52943
1305400;54707
969611;52513
745593;51982
979667;-1590351353
1946720;57178
1887381;-1791100670
1729921;56460
1144420;53540
1352974;54768
1914970;57312
1767153;56619
1884289;57193
1957481;57537
1957303;57537
1957361;57537
1957362;57537
1957363;57537
1957364;57537
1957465;57537
1957479;57537
1957996;57539
1958129;57540
1958159;57540
1948281;57167
1950619;57167
1960268;57527
1960257;57527
1960346;57527
1960347;57527
1825699;56933
1958789;57543
1955552;57534
1955553;57534
1955540;57534
1799137;-1020240354
1958274;57542
1959038;57507
1957080;57518
1952926;57484
1952927;57484
1956366;56859
1959237;56344
1799713;56797
1799714;56797
1799719;56797
1959418;57529
1959483;57529
1959426;57529
1924855;57359
1924856;57359
1841215;56996
1852607;57060
1700870;56342
1700766;56342
1700768;56342
1700769;56342
1700871;56342
1884177;-1982589833
1301525;53274
1182712;54062
1353522;55069
1374447;55131
1411549;55283
1562491;55753
1590921;55741
1606505;55938
1606670;55938
1606695;55938
1654964;56152
1652275;56138
1655029;56152
1655037;56152
1679186;56249
1674900;56229
1674911;56229
1674912;56229
1679288;56249
1679402;56251
1679706;56251
1679707;56251
1686162;56287
1686139;56287
1686235;56287
1690814;56308
1558932;55755
1701279;56344
1669762;56205
1701200;56344
1701397;56344
1703308;56350
1703310;56350
1704576;56357
1705087;56360
1703477;56350
1748048;56533
1710689;-1636053990
1713769;56396
1717761;56411
1717762;56411
1718176;56414
1718177;56414
1718207;56414
1718410;56414
1716713;56409
1721403;56426
1722293;56430
1727701;56420
1727713;56420
1727782;56420
1705002;56360
1730316;56462
1731149;56465
1731150;56465
1702255;56347
644728;-1871121321
644729;-1525955819
1741010;56508
1741018;56507
1364112;55034
708590;-1806519183
1301673;53274
1744027;56518
1744495;56520
1744496;56520
1744406;56520
1716820;56409
1182696;54062
1509020;55596
1744155;56520
1747160;56531
1747952;56533
1747953;56533
1747962;56533
1748017;56533
1759512;56608
1759523;56608
1759542;56608
1676826;56238
1775418;56663
1775642;56666
1775644;56666
1775507;56666
1775527;56666
1775658;56666
1775659;56666
1775678;56666
1775757;56666
1775758;56666
1782517;56724
1779788;56692
1782598;56724
1798197;56792
1798237;56792
1798334;56793
1798394;56793
1798188;56792
1798337;56793
1800926;56802
1725092;56442
1809196;56851
1804206;56829
1718149;56413
1812499;56866
1812500;56866
1812536;56866
1812537;56866
1812798;56867
1812901;56867
1813902;56866
1814180;56868
1814961;56871
1815054;56871
1816422;56850
1816331;56850
1816343;56850
1815211;56874
1793404;56784
1815161;56874
1815198;56874
1815278;56874
1816453;56850
1793235;56783
1793493;56784
1815351;56874
1813214;56863
1813229;56863
1813278;56863
1813279;56863
1813367;56863
1817402;56880
1751410;56552
1748313;56535
1748312;56535
1748360;56535
1748414;56535
1748490;56535
1776343;56670
1776234;56670
1776236;56670
1776305;56670
1777473;56685
1777587;56686
1777497;56685
1779524;56697
1779525;56697
1780839;56696
1780850;56696
1780851;56696
1780856;56696
1785756;56753
1785780;56753
1803667;56827
1805193;56831
1806150;56839
1746931;56530
1806172;56839
1806176;56842
1806177;56842
1807660;56842
1818666;56882
1818702;56882
1818703;56882
1818704;56882
1818705;56882
1793729;56785
1819483;56884
1821727;56682
1826303;56949
1826589;56948
1826611;56948
1826612;56948
1826613;56948
1826614;56948
1826980;56950
1827009;56951
1827061;56951
1827759;56954
1827256;56952
1827359;56952
1713303;56393
1831881;56965
1713424;56393
1713469;56393
1826123;56919
1831857;56965
1832013;56965
1832016;56965
1832754;56966
1833639;56971
1833650;56971
1833660;56971
1833661;56971
1834177;56973
1833801;56971
1834160;56973
1834496;56974
1834512;56974
1836056;56978
1836089;56978
1836255;56978
1836276;56978
1836277;56978
1836278;56978
1837323;56984
1774678;56661
1774679;56661
1839267;56989
1839287;56989
1774582;56661
1839212;56989
1840415;56993
1840416;56993
1840570;56993
1843222;57006
1719687;56422
1842859;57002
1842870;57002
1836893;56983
1836937;56983
1837025;56983
1837051;56983
1844134;57009
1844135;57009
1836957;56983
1840547;56993
1806693;56838
1806682;56838
1806692;56838
1837312;56985
1853196;57062
1853691;57063
1712801;56391
1712847;56391
1712919;56391
1819260;56888
1853690;57063
1857084;57077
1820021;56888
1820071;56888
1820103;56888
1820197;56888
1820202;56888
1848098;57022
1854745;57067
1856020;57073
1857083;57077
1857103;57077
1857131;57077
1857052;57077
1857124;57077
1857219;57077
1861023;57104
1858622;57094
1858640;57094
1858771;57094
1859651;57104
1860798;57102
1860956;57104
1862255;57106
1863061;57112
1863058;57112
1863060;57112
1875359;57157
1869103;57153
1869129;57153
1869151;57153
1869215;57153
1869250;57153
1880736;57182
1880737;57182
1880738;57182
1879767;57181
1880760;57182
1880761;57182
1880582;57179
1880718;57182
1880720;57182
1880721;57182
1880807;57182
1880979;57176
1881000;57176
1867414;57160
1759721;56609
1832771;56966
1747158;56531
1774073;56659
1883440;57190
1885270;57197
1883764;57191
1891829;57215
1891900;57215
1892259;57217
1890018;57211
1890121;57211
1891378;57213
1891200;57213
1891924;57215
1891946;57215
1897120;57237
1897215;57237
1897229;57237
1893586;57221
1904751;57270
1903172;57263
1906557;57277
1906953;57279
1906957;57279
1906959;57279
1906971;57279
1908199;-1380141887
1912051;57296
1904681;57269
1896153;57233
1912734;57298
1855259;57075
1911096;57293
1910985;57292
1911336;57291
1911350;57291
1793330;56784
1911694;57294
1912075;57296
1912735;57298
1914200;57307
1795236;56787
1894450;57226
1605335;55932
1917669;57336
1795865;56789
1795859;56789
1795883;56789
1795887;56789
1795950;56789
1796062;56789
1927191;57389
1927271;57389
1844844;56912
1643964;56084
1833132;56915
1818547;56823
1920373;57346
1920375;57346
1920427;57346
1921741;57313
1921625;57313
1921781;57313
1924638;57358
1924639;57358
1929279;57396
1929537;57395
1929688;57396
1930387;57398
1930441;57398
1930341;57398
1930394;57398
1930508;57398
1930832;57400
1930896;57400
1930906;57400
1930907;57400
1931461;57402
1931875;57404
1931852;57404
1931853;57404
1932888;56972
1932887;56972
1932944;56972
1933466;57409
1933438;57409
1933457;57409
1933518;57409
1926813;57387
1926760;57387
1918760;57340
1920953;57350
1935533;57413
1936110;57417
1936448;57418
1936710;57411
1936776;57411
1959879;57545
1929146;57394
1929147;57394
1929089;57394
1940752;57028
1959714;57546
1959895;57545
1959896;57545
1942769;57441
1945841;57377
1946734;-1731592852
1946767;-1332571023
1918180;57338
1947204;-1480766665
1947441;-1778660236
1947024;-1528753204
1947147;-1190376481
1947189;-1295618784
1782556;56724
1790290;56778
1805383;56834
1805384;56834
1811836;56858
1813075;56868
1813285;56863
1813723;56870
1813724;56870
1814151;56868
1814286;56862
1814287;56862
1816345;56850
1816902;56878
1816903;56878
1817181;56879
1817428;56880
1545581;55546
1818810;56882
1819931;56886
1820022;56888
1820130;56888
1823095;56922
1824720;56904
1825340;56932
1825341;56932
1948328;57469
1826151;56919
1948925;57471
1948975;57471
1948976;57471
1826152;56919
1826408;56949
1826653;56948
1827155;56951
1827156;56951
1948540;57470
1948548;57470
1948550;57470
1948926;57471
1948957;57471
1948991;57471
1827401;56952
1950118;57476
1832020;56965
1832021;56965
1832759;56966
1833742;56971
1833743;56971
1834229;56973
1834501;56974
1836969;56983
1837253;56985
1837426;56984
1839247;56989
1839248;56989
1842877;57002
1843263;57006
1848246;57022
1854771;57067
1855037;57074
1856119;57073
1857048;57077
1857049;57077
1857196;57077
1857197;57077
1860116;57103
1860188;57098
1861349;57105
1861467;57107
1861468;57107
1861599;57107
1861609;57107
1862025;57106
1862104;57108
1867588;57160
1869247;57153
1870106;57148
1870119;57148
1870162;57148
1870174;57148
1875294;57157
1879171;56936
1879218;56936
1879221;56936
1879239;56936
1879387;56936
1879806;57181
1879807;57181
1880045;57180
1881004;57176
1881005;57176
1718490;56416
1889983;57211
1890144;57211
1890450;57212
1890676;57212
1891335;57213
1891336;57213
1897164;57237
1911013;57292
1911494;57291
1911733;57294
1912220;57296
1912221;57296
1912706;57298
1916294;57333
1917865;57336
1919869;57346
1920286;57346
1920287;57346
1927208;57389
1929165;57394
1929702;57396
1930470;57398
1930974;57400
1930975;57400
1931254;57401
1931255;57401
1931684;57403
1931685;57403
1932896;56972
1940638;57433
1940639;57433
1942592;57441
1946635;-1939412435
1951933;57373
1951832;57373
1951829;57373
1951830;57373
1951861;57373
1951862;57373
1814025;56864
1813958;56864
1948695;57470
644581;-1068302917
644582;-1172896842
644583;-1055546726
1411287;55283
1411288;55283
1411289;55283
1457477;55405
1457478;55405
1950149;57476
1641252;56109
1644193;56101
1644194;56101
1644195;56101
1652411;56138
1655164;56152
1458908;52825
1458909;52825
1458910;52825
1606824;55938
1708108;56371
1708109;56371
1708110;56371
1746964;56530
1746965;56530
1747993;56533
1748435;56535
1759807;56609
1759808;56609
1759809;56609
1768202;56633
1778371;56691
1779694;56698
1799798;56797
1805201;56831
1805220;56831
1805221;56831
1813284;56863
1862303;57108
1862358;57105
1862400;57106
1875292;57157
1879386;56936
1911012;57292
1912705;57298
1916293;57333
1932895;56972
1950147;57476
1950148;57476
1663583;56185
1663584;56185
1669760;56205
1670146;56206
1670147;56206
1674197;56224
1674198;56224
1674199;56224
1674986;56229
1676803;56238
1679350;56249
1679657;56251
1682438;56271
1682625;56271
1686222;56287
1686223;56287
1686224;56287
1687216;56291
1687217;56291
1687218;56291
1687708;56293
1690908;56308
1691923;56311
1691924;56311
1691925;56311
1701339;56344
1701340;56344
1701341;56344
1702414;56347
1702415;56347
1702416;56347
1703388;56350
1704145;56355
1704551;56357
1704552;56357
1704553;56357
1705158;56360
1707124;56366
1707125;56366
1707126;56366
1712912;56391
1712913;56391
1712992;56391
1713255;56393
1713910;56396
1714400;56398
1714401;56398
1714402;56398
1717320;56410
1717736;56411
1718325;56414
1718656;56416
1719835;56422
1721335;56426
1725063;56442
1725078;56442
1725079;56442
1731155;56465
1732408;56390
1733382;56474
1733384;56474
1734175;56476
1734176;56476
1734177;56476
1735259;56484
1743966;56518
1743967;56518
1745329;56521
1745330;56521
1745331;56521
1746963;56530
1747249;56531
1747992;56533
1751764;56547
1751765;56547
1751766;56547
1759561;56608
1759562;56608
1759563;56608
1774694;56661
1774695;56661
1776325;56670
1777244;56685
1777245;56685
1777246;56685
1778372;56691
1778373;56691
1779128;56696
1779692;56698
1779693;56698
1782555;56724
1785753;56753
1785754;56753
1785755;56753
1790289;56778
1792699;56782
1792700;56782
1792701;56782
